site,job_url,job_url_direct,title,company,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,emails,description,company_url,company_url_direct,company_addresses,company_industry,company_num_employees,company_revenue,company_description,logo_photo_url,banner_photo_url,ceo_name,ceo_photo_url,search_term,search_date
indeed,https://www.indeed.com/viewjob?jk=d04286c4a1b528a2,https://americanpartnersolutions.com/careers/,Senior Level PHP Developer,American Partner Solutions,"Tampa, FL, US",,2024-04-19,,,,,False,,"If you are a Sr. PHP Developer with experience, please read on! Located in Tampa, Fl. we are the software division of the Fest Corporation Family of Companies which include American Marketing and Mailing and American Visual Brands.


**Top Reasons to Work with Us**



You get to work with other top talent Developers who value the same principles as you do. We encourage learning new techniques, sharing your knowledge with others and invest in the training to get you to the next level. We’re an equal opportunity employer providing a fun but respectful environment to work in. We strive to make your role both challenging and rewarding.


**What You Will Be Doing**



The role is for a Senior Developer to help lead the Web Team into the next generation of web content delivery. We’re looking for someone with experience with multiple frameworks and languages who can quickly learn and understand our code base, help identify architecture and performance improvements, and can drive a transition plan to get there while continuing to improve our user experience.


**What You Need for this Position**



Experience: 5+ yrs PHP software development  

With the following languages/frameworks: PHP/ Symfony, Javascript  




**What’s In It for You**



For your hard work we are offering a competitive salary benefits and vacation!  

Dress is Jeans casual with periodic employee team building activities.  

So, if you are a Sr. PHP Developer with experience, please apply today!



Applicants must be local applicants authorized to work in the U.S.",https://www.indeed.com/cmp/American-Partner-Solutions,,,,,,,,,,,Software Engineer,2024-04-20
indeed,https://www.indeed.com/viewjob?jk=6abbfb9ce724654a,https://careers.rndc-usa.com/job/Atlanta-Software-Engineer-College-Intern-GA-30339/1146478000/?feedId=398400&utm_source=Indeed,Software Engineer College Intern,Republic National Distributing Company,"Atlanta, GA, US",internship,2024-04-19,,,,,False,,"Republic National Distributing Company (RNDC) is a family-owned business with roots extending before Prohibition that has evolved into one of the nation’s largest wine and spirits wholesalers. Our success is grounded in our core values of Family, Service, Accountability, Honesty, and Professionalism. We offer a vibrant, inclusive culture and workplace experience for individuals who want a career that makes them feel accomplished and engaged. RNDC values the health and well-being of our associates, inside and outside the office, offering dynamic health and wellness benefits that supply exceptional care and value. RNDC is geared toward growing our footprint and our people. Join our team of energetic professionals who believe in many happy hours and are experts in our craft.

**Summary**
-----------


The Software Engineer Intern will play a vital role in the design, development, implementation, and support of custom technology solutions critical to RNDC's business operations. This role entails working collaboratively within a team environment to exceed company objectives and deliver innovative solutions that bridge communication between customers, suppliers, and RNDC.

**In this role, you will**
--------------------------

* Team Collaboration: Actively contribute to a team of engineers across various phases including architecture, demand delivery, code reviews, release management, implementation, and support. Participate in presentations and meetings to drive project success.
* Process Improvement: Collaborate with fellow engineers to identify and implement ongoing process improvements, enhancing team efficiency and productivity.
* Full Lifecycle Development: Execute full lifecycle software development tasks, from conceptualization and design to deployment and maintenance.
* Full Stack Development: Engage in full stack development, encompassing front end, backend, and database-related tasks. Contribute to the development of mobile applications for both iOS and Android platforms.
* Technical Evaluation: Test and evaluate technical decisions, ensuring adherence to best practices and alignment with project requirements.
* Code Quality Assurance: Conduct code reviews to assess code quality and provide constructive feedback. Deliver timely solutions to identified issues.
* Technology Implementation: Develop applications using microservices architecture and leverage AWS services for high-volume web-based applications.
* User Interface Development: Create and enhance web user interfaces, implementing analytics and monitoring routines for performance optimization. Perform analytics and A/B testing to refine user experiences.
**What you bring to RNDC**
--------------------------

* Currently enrolled in a college program majoring in computer science, information technology, or a related field.
* Strong coding skills and experience/knowledge of full stack development with technologies such as React Native, React.js, Node.js, and Redux.
* Proficiency in JavaScript, CSS, HTML, and front-end languages, with working experience in C# and .Net Core.
* Familiarity with RESTful APIs, microservices architecture, Docker, Kubernetes, relational databases (e.g., SQL Server, Oracle), Babel, Webpack, NPM, and cloud platforms (AWS or Azure).
* Understanding of mobile-first design principles, web standards, UI/UX best practices, and performance optimization techniques.
* Experience with Software Development Lifecycle (SDLC), Continuous Integration/Continuous Development (CI/CD), and Agile/Scrum methodologies.
* Ability to work both independently and collaboratively in a team environment, demonstrating strong time-management, interpersonal, and communication skills.
  

Republic National Distributing Company and National Distributing Company are Equal Opportunity/Affirmative Action employers. It is our policy not to discriminate against any Employee or Applicant. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, age, status as a protected veteran, among other things, or status as a qualified individual with disability. This policy of nondiscrimination in employment includes but is not limited to: recruitment, hiring, placement, promotion, transfer, employment advertising or solicitations, compensation, layoff or termination of employment.  

  

RNDC is committed to providing reasonable accommodation to people with disabilities throughout the job application and interview process, to the point of undue hardship.",https://www.indeed.com/cmp/Republic-National-Distributing-Company,https://www.rndc-usa.com/careers/,"Grand Prairie, TX",,"1,001 to 5,000",$5M to $25M (USD),"With high-energy professionals who genuinely enjoy their jobs, RNDC believes if it’s fun, we’re doing it right!",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f7f8263a860599cf334b202f76a0be10,https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/644a1acb4a896dbca055f621cd72db99,Nick Mehall,https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/61fa4f00d92d90ce3aecc37d7c1469b3,Software Engineer,2024-04-20
indeed,https://www.indeed.com/viewjob?jk=d5993f2993ec008a,http://citirex.com/careers/#acceluidd8a38eaa1,Web Developer,Citirex,"Los Angeles, CA, US",,2024-04-19,,,,,False,hr@citirex.com,"**CITIREX is always seeking motivated and talented individuals to join our growing team. Use the contact form to contact HR about any open position, or send an email to hr@citirex.com.**
  
Web Developer - Los Angeles
  
#### **Description**



Citirex is seeking a motivated and talented individual to join our growing team at our location in Los Angeles. We are looking for a creative web designer with the current knowledge and technical skills to interpret our clients needs and to design solutions with high visual impact.  




#### **Desired Skills & Experience**



* 2+ year’s of Design experience – Web;
* Proficiency with HTML, CSS;
* Experience with Responsive Design;
* Proficient with the WordPress CMS;
* Knowledge of Javascript, JQuery, PHP, Databases and Data Management.",https://www.indeed.com/cmp/Citirex,http://www.citirex.com,Sherman Oaks,,2 to 10,less than $1M (USD),,,,,,Software Engineer,2024-04-20
indeed,https://www.indeed.com/viewjob?jk=e03ac9e445a063ba,https://jobs.ashbyhq.com/captions/ef361bcc-5455-4b7c-a932-20345311f527?utm_source=jBxBaBWvmK,Android Engineer (3+ years of experience),Captions,"New York, NY, US",fulltime,2024-04-19,yearly,120000.0,160000.0,USD,False,,"Captions is the AI-powered creative studio. Millions of creators around the world have used Captions to make their video content stand out from the pack and we're on a mission to empower the next billion.


Based in NYC, we are a team of ambitious, experienced, and devoted engineers, designers, and marketers. You'll be joining an early team where you'll have an outsized impact on both the product and company's culture.


We’re very fortunate to have some the best investors and entrepreneurs backing us, including Kleiner Perkins, Sequoia Capital, Andreessen Horowitz, Uncommon Projects, Kevin Systrom, Mike Krieger, Antoine Martin, Julie Zhuo, Ben Rubin, Jaren Glover, SVAngel, 20VC, Ludlow Ventures, Chapter One, Lenny Rachitsky, and more.


Check out our latest milestone and our recent feature on the TODAY show and the New York Times.


***\*\* Please note that all of our roles will require you to be in-person at our NYC HQ (located in Union Square)*** **\*\***

**Responsibilities**:

* Design and deliver high-quality, consumer facing features and products for Captions’ native Android platform that push the limits of mobile technology.
* Collaborate with product-design, engineering, and other cross-functional partners to ship smooth, stable, and elegant products that will reach millions of users globally.
* Lead full-stack mobile application development from inception through design, implementation, and launch for client side features and server APIs / services.
* Play a meaningful role in influencing the Android product and technology roadmap and architecture decisions.

**Requirements**:

* 3+ years of native Android development experience, and highly proficient in technologies like Java, Kotlin, Android SDK.
* A true self-starter: you have an entrepreneur’s intrinsic motivation, capable of independently running with business and product ideas without explicit guidance.
* You have experience creating widely used, sophisticated consumer facing Android applications (and experience launching more than one generation).
* Experience designing and building server-side APIs and components that interface with mobile applications.

### **Benefits:**

* Comprehensive medical, dental, and vision plans
* Anything you need to do your best work
* We’ve done team off-sites to places like Paris, London, Park City, Los Angeles, Upstate NY, and Nashville with more planned in the future.


Captions provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.


Compensation Range: $120K - $160K",https://www.indeed.com/cmp/Captions,http://www.captionsinc.com,Burbank,,11 to 50,$1M to $5M (USD),,,,,,Software Engineer,2024-04-20
indeed,https://www.indeed.com/viewjob?jk=8fa0303bc621ccf2,https://jobs.ashbyhq.com/captions/97edf1b5-12c0-4a8d-97b6-40c87a3fb459?utm_source=jBxBaBWvmK,Front-End Engineer (7+ years of experience),Captions,"New York, NY, US",fulltime,2024-04-19,yearly,160000.0,200000.0,USD,False,,"Captions is the AI-powered creative studio. Millions of creators around the world have used Captions to make their video content stand out from the pack and we're on a mission to empower the next billion.


Based in NYC, we are a team of ambitious, experienced, and devoted engineers, designers, and marketers. You'll be joining an early team where you'll have an outsized impact on both the product and company's culture.


We’re very fortunate to have some the best investors and entrepreneurs backing us, including Kleiner Perkins, Sequoia Capital, Andreessen Horowitz, Uncommon Projects, Kevin Systrom, Mike Krieger, Antoine Martin, Julie Zhuo, Ben Rubin, Jaren Glover, SVAngel, 20VC, Ludlow Ventures, Chapter One, Lenny Rachitsky, and more.


Check out our latest milestone and our recent feature on the TODAY show and the New York Times.


***\*\* Please note that all of our roles will require you to be in-person at our NYC HQ (located in Union Square)*** **\*\***

**Responsibilities**:

* Develop and maintain world class front-ends using the latest web technologies with elegance, usability, accessibility, performance, and maintainability in mind.
* Partner with engineering teams, designers, and marketing to define and refine features that will shape the future of video.
* Continuously optimize and improve web application performance to ensure fast page load times and smooth user experiences.
* Stay up-to-date with the latest web technologies and best practices, and apply them to improve the development process and drive innovation.
* Troubleshoot and debug production issues, identify root causes, and implement solutions to prevent future occurrences.
* Manage the overall product process with the broader team, from requirements gathering and design to implementation and maintenance, and contribute to the development of project plans and schedules.

**Requirements**:

* 7+ years of experience in software development, with a focus on designing and developing user-interfaces for highly scalable consumer-facing web applications.
* Self-starter comfortable with identifying opportunities, defining & driving forward-looking technical roadmaps.
* Strong proficiency in one or more modern web development frameworks (react / node preferable but not required).
* Experience with responsive design, cross-browser compatibility, UI performance optimization, and familiarity with data centric approach to app development.
* Solid understanding of RESTful API design and development, and experience integrating with third-party APIs.
* Knowledge of software design patterns and experience applying them to solve complex problems.
* Excellent communication and interpersonal skills, with the ability to collaborate effectively with cross-functional teams.

### **Benefits:**

* Comprehensive medical, dental, and vision plans
* Anything you need to do your best work
* We’ve done team off-sites to places like Paris, London, Park City, Los Angeles, Upstate NY, and Nashville with more planned in the future.


Captions provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.


Compensation Range: $160K - $200K",https://www.indeed.com/cmp/Captions,http://www.captionsinc.com,Burbank,,11 to 50,$1M to $5M (USD),,,,,,Software Engineer,2024-04-20
indeed,https://www.indeed.com/viewjob?jk=03afccf9880a34ea,https://jobs.ashbyhq.com/adim/8b3afb88-5172-47b5-9316-a70087aa085f?utm_source=vML5rxwyyQ,Senior Front - End Engineer (next.js!),ADIM,"Los Angeles, CA, US",fulltime,2024-04-19,,,,,False,,"The collaborative storytelling platform Adim is seeking a **Senior Front End Engineer** to help unlock the next generation of ownable IP! This role is dynamic, ever-changing and provides for autonomy, growth and the opportunity to scale something big. We need an ambitious engineer - with a growth mindset - who has expert-level experience in Next.js and React, with a proven track record of building scalable, high-performance web applications. As a key contributor, you will play a pivotal role in shaping the frontend architecture, driving innovation, and ensuring our projects exceed industry standards.

**What you'll be doing:**

* Design, develop, and maintain scalable, high-quality web applications using Next.js and React.
* Collaborate with cross-functional teams to translate business requirements into technical solutions.
* Optimize applications for maximum speed, scalability, and user experience.
* Lead frontend architecture discussions and propose innovative solutions to improve application performance and development efficiency.
* Mentor junior developers, sharing knowledge and promoting best practices in Next.js and React development.
* Stay abreast of emerging technologies and trends, incorporating new ideas to enhance our projects.


**What you'll have:**

* Bachelor's degree in Computer Science, Engineering, or a related field.
* 8+ years of experience in frontend development, with at least 3 years specializing in Next.js and React.
* Strong proficiency in JavaScript, TypeScript, HTML5, and CSS3.
* Deep understanding of the Next.js framework, including server-side rendering, static site generation, and API routes.
* Experience with state management libraries (e.g., Redux, Context API) and hooks.
* Familiarity with modern frontend build pipelines and tools (e.g., Webpack, Babel, NPM).
* Knowledge of responsive and adaptive design principles, with a keen eye for UI/UX.
* Experience with unit and integration testing frameworks (e.g., Jest, React Testing Library).
* Excellent problem-solving skills, with the ability to tackle complex challenges and deliver innovative solutions.
* Strong communication and teamwork abilities, with a track record of leading projects to successful completion.

**Some Extras we'd love to see:**  

  



* Previous experience in a startup environment, displaying a creative and entrepreneurial spirit.
* Solid experience in building and integrating web3/decentralized technologies, infrastructure, and tooling.
* Strong attention to documentation, code quality, and best practices.
* Experience in building and scaling cross-platform products, particularly in marketplaces and community-driven platforms.
* Leadership skills with experience in guiding and mentoring a team of engineers.",https://www.indeed.com/cmp/Adim,,,,,,,,,,,Software Engineer,2024-04-20
indeed,https://www.indeed.com/viewjob?jk=fbf87d6f427f3e03,https://jobs.grainger.com/job/LAKE-FOREST-Software-Engineering-Manager-IL-60045-5202/1146272400/?feedId=286800&utm_source=Indeed&utm_campaign=Grainger_indeed,Software Engineering Manager,Grainger,"Lake Forest, IL, US",,2024-04-19,,,,,False,,"As a leading industrial distributor with operations primarily in North America, Japan and the United Kingdom, We Keep The World Working® by serving more than 4.5 million customers worldwide with products delivered through innovative technology and deep customer relationships. With 2023 sales of $16.5 billion, we’re dedicated to providing value for customers, fostering an engaging culture for team members and driving strong financial results.  


Our welcoming workplace enables you to learn, grow and make a difference by keeping businesses running and their people safe. We’re looking for passionate people to join our team as we continue leading the industry over our next 100 years.  

**Position Details:**
KeepStock is Grainger’s Inventory Management Solution for helping its customers streamline their inventory management processes and improve productivity. KeepStock is in the middle of a digital transformation where it is shifting from an on-premise monolithic architecture to a cloud-based microservices architecture. KeepStock has teams building full-stack web experiences, microservices, event-streaming based reporting capabilities, and IoT platforms using modern development techniques and technologies. If any of this sounds exciting, then this opportunity is right for you.  


As a Software Engineering Manager, you will create an environment where diverse, mission-driven teams find joy in the creative exercise of shipping value daily and go home each day knowing they can focus on time away from work because their systems are resilient and performant. You will partner with Product Management to lead teams in the end-to-end execution of project work and help define and drive modern software engineering practices. You will lead a team that uses full-stack and event-streaming technologies to develop the web-based tools that empower Grainger team members to manage KeepStock customers. We are looking for a leader who encourages teamwork with senior leadership and has a clear vision of what determines a successful solution for the team, the customer, and our company.
You will report to the Senior Manager - Product Engineering  


**You Will:**
* Promote an engineering mindset into the team through coaching, mentoring, and partnering with practice leads with bi-directional feedback.·
* Not directly involved in hands-on coding but understands how to code and develop a workload to production.·
* Apply a hands-on understanding of AWS, containers, and leverage that ability to step back to support a hybrid ecosystem.·
* Ensure that all members of a development team (Tech Lead, Software Engineer, QE) have the skills and tools required to achieve their best work.·
* Use metrics to monitor the health and productivity of the teams and to understand capacity limitations for forecasting possible headcount changes and delivery timelines.·
* Create/promote a culture of team autonomy, continuous improvement, and sustainable pace within the teams they manage.
* Offer technical guidance, facilitate team solutions, and pull in other experts to assist the team.
* Partner with Product Managers and UX to develop a symbiotic relationship that supports the engineering team's ability to do their most impactful work, suggest technically solutions in product development, and deliver value.
* Connect people with upskilling needs to the proper resources and act as a coach towards those efforts.
* Assist teams in the removal of impediments, especially when coming from outside the team.
* Work in a collaborative team environment with a focus on continuous improvement and learning, applying teamwork skills such as empathy, engagement,, mentoring, knowledge sharing, and constructive feedback.
* Manage staff through processes including feedback, career development, performance reviews, performance improvement.


**You Have:**
* Bachelor’s degree in software engineering, related degree, or relevant work experience.
* 5+ years of experience as a software engineer.
* Experience developing software and quality engineers, and the ability to identify opportunities for growth and upskilling team members.
* Deep passion for servant leadership and the knowledge of how to apply these principles from the perspective of people management.
* Experience communicating updates and resolutions to customers and other partners, with the ability to discuss complex topics with both technical and non-technical audiences.
* Experience promoting collaboration to guide strategy and inform continuous improvement.
* Experience with development best practices such as pair programming, TDD, CI/CD, and other XP practices that help development teams increase quality and throughput.
* Familiarity with containerization platforms (Docker, Kubernetes, or OpenShift), build automation, continuous integration/deployment, and automated monitoring.
* Familiarity with event-streaming and microservice architectures, and RESTful API design.
* Familiarity with modern front-end technologies and building applications using React, Next.js, and Node.js.

  


Grainger is an Equal Opportunity / Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected veteran status.",https://www.indeed.com/cmp/Grainger,http://www.grainger.com,"Lake Forest, IL",,"10,000+",more than $10B (USD),"Grainger is a leading broad line distributor. We achieve our purpose, We Keep the World Working®, by serving customers worldwide with innovative technology and deep customer relationships.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/70eeb418d0debf8f9b4b875b09b1f535,https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/3fd481076e10c18e022cc2a966465df5,DG Macpherson,https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/a0e2f429e91319451b9a1865be00a638,Software Engineer,2024-04-20
indeed,https://www.indeed.com/viewjob?jk=35a44d1f16422f17,https://careers.google.com/jobs/results/88281245122732742-staff-software-engineer/,"Staff Software Engineer, High Performance Computing, Google Cloud",Google,"Sunnyvale, CA, US",fulltime,2024-04-19,,,,,True,,"### **Minimum qualifications:**

* Bachelor's degree or equivalent practical experience.
* 8 years of experience in software development, and with data structures/algorithms.
* 5 years of experience building and developing infrastructure, distributed systems, or networks.
* 5 years of experience testing, and launching software products, and 3 years of experience with software design and architecture.
* Experience with C, machine learning, and networking protocols.

  

### **Preferred qualifications:**

* Master’s degree or PhD in Engineering, Computer Science, or a related technical field.
* Experience with C++, device drivers, networking, high performance computing, remote direct memory access, kernel optimization, userspace communication libraries.

**About the job**
-----------------


Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.  

  

With your technical expertise you will manage project priorities, deadlines, and deliverables. You will design, develop, test, deploy, maintain, and enhance software solutions.



Google Cloud accelerates organizations’ ability to digitally transform their business with the best infrastructure, platform, industry solutions and expertise. We deliver enterprise-grade solutions that leverage Google’s cutting-edge technology – all on the cleanest cloud in the industry. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems.


The US base salary range for this full-time position is $189,000-$284,000 + bonus + equity + benefits. Our salary ranges are determined by role, level, and location. The range displayed on each job posting reflects the minimum and maximum target salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range for your preferred location during the hiring process.


Please note that the compensation details listed in US role postings reflect the base salary only, and do not include bonus, equity, or benefits. Learn more about benefits at Google.

**Responsibilities**
--------------------

* Perform full stack optimization for High Performance Computing (HPC) and machine learning performance on Google Cloud Platform (GCP) infrastructure.
* Build up solutions on GCP's upcoming Remote Direct Memory Access (RDMA) capability provided by Diorite.
* Perform full stack system performance optimization, and look for opportunities to generate direct customer impact.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",https://www.indeed.com/cmp/Google,http://goo.gle/3ygdkgv,"Mountain View, CA",,"10,000+",more than $10B (USD),Our mission is to organize the world’s information and make it universally accessible and useful. ,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/fff4be3829cee39e477a518f55475f44,https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/56b1f27b69e0e2c02b8e9ad6e5fce05f,Sundar Pichai,https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/417a5815642490eb9a47ed7970a26c97,Software Engineer,2024-04-20
indeed,https://www.indeed.com/viewjob?jk=fc92253a003fb459,https://us.microsoft.talentnet.community/jobs/adc3126e-4482-4049-9a1f-7710a35a8574,Software Development Engineer (contract),Microsoft,"Redmond, WA, US",contract,2024-04-19,hourly,46.5,53.0,USD,True,,"**Software Development Engineer (Contract)**

 *Please note that this is a contract role providing services to Microsoft through external staffing partners of Allegis Global Solutions. If you are selected for this role, you will be employed by AGS and will not be an employee of Microsoft.*

 **Summary:**

The main function of a software engineer is to apply the principles of computer science and mathematical analysis to the design, development, testing, and evaluation of the software and systems that make computers work. A typical software engineer researches, designs, develops and tests operating systems-level software, compilers, and network distribution software for medical, industrial, military, communications, aerospace, business, scientific and general computing applications.

 **Job Responsibilities:**

* Modify existing databases and database management systems.
* Write and code logical and physical database descriptions and specify identifiers of database to management system or direct others in coding descriptions.
* Work as part of a project team to coordinate database development and determine project scope and limitations.
* Review project requests describing database user needs to estimate time and cost required to accomplish project.

 **Requirements:**

* Required Development experience in .NET environment using Visual studio/ Visual studio code.
* Required DevOps experience with ADO build systems, CI/CD pipelines, deployments.
* Required writing automated tests using .NET unit testing tools.
* Required knowledge of Azure cloud technologies.
* Preferred experience with SDK development, generating SDKs using Kiota,
* Preferred knowledge of AAD authentication and OAuth integrations.
* Preferred knowledge of working with Substrates.
* Good communication and collaborations skills.
* Verbal and written communication skills, problem solving skills, customer service and interpersonal skills.
* Basic ability to work independently and manage one’s time.
* Basic knowledge of the full software development lifecycle: from business/systems analysis, through requirements gathering and functional specification authoring, to development, testing and delivery.
* Basic ability to troubleshoot issues and make system changes as needed to resolve issue.
* Basic knowledge of computer hardware and software.

 **Additional Details:**

* Location: Remote
* Duration: 2 Months
* Pay Range: $46.50 - 53 per hour

 *AGS is an Equal Opportunity/Affirmative Action Employer (M/F/Disability/Veterans). We will consider all applications without regard to race, gender, sexual orientation, gender identity, age, color, religion, national origin, veteran status, disability, genetic information or any other status protected by applicable law.*",https://www.indeed.com/cmp/Microsoft,http://www.microsoft.com/,"One Microsoft Way Redmond, Washington 98052-6399", Internet And Software,"10,000+",more than $10B (USD),Our mission is to empower every person and every organization on the planet to achieve more.,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/88813b3f866a5b58c9685073e3b87e05,https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/7461d01cfaa2be8b173212be5e85f01a,Satya Nadella,https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/b4de56f56092e2080954c3b3ab76a321,Software Engineer,2024-04-20
indeed,https://www.indeed.com/viewjob?jk=e6362c7caac45bbe,https://www.capitalonecareers.com/job/-/-/1732/64166199728,"Senior Software Engineer, Authentication",Capital One,"Richmond, VA, US",fulltime,2024-04-19,,,,,False,"RecruitingAccommodation@capitalone.com, Careers@capitalone.com","West Creek 4 (12074), United States of America, Richmond, Virginia
Senior Software Engineer, Authentication
Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who love to solve real problems and meet real customer needs. We are seeking Back End Software Engineers who are passionate about marrying data with emerging technologies. As a Capital One Software Engineer, you’ll have the opportunity to be on the forefront of driving a major transformation within Capital One.

**What You’ll Do:**

* Collaborate with and across Agile teams to design, develop, test, implement, and support automation solutions for Identity and Access management technologies and processes
* Share your passion for staying on top of tech trends, experimenting with and learning new technologies, participating in internal & external technology communities, mentoring other members of the engineering community
* Collaborate with Identity and Access management product managers, and deliver robust cloud-based solutions that drive powerful experiences to for our platform engineer teams and customers
* Utilize a variety of programming languages such as Visual Basic, Java, Python, yaml, SQL, Node.js, Go, and Scala
* Work with Open Source RDBMS and NoSQL databases, Container Orchestration services including Docker and Kubernetes, Lambda functions and a variety of other AWS tools and services
* Deploy production workloads programmatically using a variety of CI/CD tools such as GitHub or Jenkins
* Develop and maintain detailed documentation for internal and external users

**Basic Qualifications:**

* Bachelor’s Degree
* 4+ years of professional software engineering experience (Internship experience does not apply)

**Preferred Qualifications:**

* 5+ years of experience in at least one of the following: Java, Python, Node.js, Go or Scala
* 3+ years of experience with CI/CD tool sets
* 3+ years of experience in open source frameworks
* 3+ years of experience with AWS, GCP, Azure, or other cloud services
* 2+ years of experience in Agile practices
* 1+ years of experience with Identity & Access Management technologies

***At this time, Capital One will not sponsor a new applicant for employment authorization for this position.***


The minimum and maximum full-time annual salaries for this role are listed below, by location. Please note that this salary information is solely for candidates hired to perform work within one of these locations, and refers to the amount Capital One is willing to pay at the time of this posting. Salaries for part-time roles will be prorated based upon the agreed upon number of hours to be regularly worked.


New York City (Hybrid On-Site): $165,100 - $188,500 for Senior Software Engineer
Candidates hired to work in other locations will be subject to the pay range associated with that location, and the actual annualized salary amount offered to any candidate at the time of hire will be reflected solely in the candidate’s offer letter.


This role is also eligible to earn performance based incentive compensation, which may include cash bonus(es) and/or long term incentives (LTI). Incentives could be discretionary or non discretionary depending on the plan.
Capital One offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well-being. Learn more at the Capital One Careers website. Eligibility varies based on full or part-time status, exempt or non-exempt status, and management level.


This role is expected to accept applications for a minimum of 5 business days.
No agencies please. Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race, color, age, national origin, religion, disability, genetic information, marital status, sexual orientation, gender identity, gender reassignment, citizenship, immigration status, protected veteran status, or any other basis prohibited under applicable federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.
If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact Capital One Recruiting at 1-800-304-9102 or via email at RecruitingAccommodation@capitalone.com. All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.


For technical support or questions about Capital One's recruiting process, please send an email to Careers@capitalone.com


Capital One does not provide, endorse nor guarantee and is not liable for third-party products, services, educational tools or other information available through this site.


Capital One Financial is made up of several different entities. Please note that any position posted in Canada is for Capital One Canada, any position posted in the United Kingdom is for Capital One Europe and any position posted in the Philippines is for Capital One Philippines Service Corp. (COPSSC).",https://www.indeed.com/cmp/Capital-One,https://www.capitalonecareers.com,"Mc Lean, VA",,"10,000+",more than $10B (USD),"Help change banking for good while getting opportunities, support and benefits you need.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/231e72fed9b08e7f098ab59080cc2dd6,https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c589aef97e634d4a4235e004a5a4965f,Richard Fairbank,https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/ade05761927a23791c675cd8e04b9df9,Software Engineer,2024-04-20
